UID,BLOCKID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced
268741,,140,67,36,New York,NY,Syracuse,Galeville,City,tract,13204,315,43.0691355,-76.173017,4842968,1284980,644,364,280,1089.72521,1082,381.61463,168.53997,361,0.9104,0.68497,0.51734,0.47977,0.44798,0.23699,0.21098,0.16474,361,346,72614.24492,49706,66006.73615,253.0154,430,92638.2621,62178,75839.83773,44.89794,91,2066.49568,2359,854.03988,9.56313,28,455.79863,393,203.38727,41,30.89899,0,0,0,0.4058,1,1,0.88587,0.80934,0.80556,0.81416,42.49684,33.5,22.79415,77.89647,364,43.88277,42.91667,20.42731,60.52179,280,0.22981,0.32919,0.07453,0.03416,0.12733
232015,,140,1,8,Colorado,CO,Thornton,Federal Heights City,City,tract,80260,720,39.8677408,-105.0099712,2256540,0,6901,3338,3563,1170.7554,1154,247.77201,127.99133,477,1,0.92326,0.73023,0.73023,0.61395,0.48372,0.32791,0.20465,477,430,48178.81206,41418,35708.43242,1544.38044,2116,52353.62698,47676,32865.25969,1145.15943,1674,1321.47315,1285,311.52026,315.90987,717,547.41955,635,276.56323,922,654.82828,0.02196,0.02196,0.06711,0.43746,0.42459,0.59488,0.85622,0.72835,0.75478,0.70675,33.97093,33.41667,22.65048,812.57339,3338,39.66863,37.25,23.29618,912.79667,3563,0.74163,0.62543,0.04715,0.00562,0.05363
284898,,140,157,48,Texas,TX,Missouri City,Fifth Street,Town,tract,77489,281,29.6139674,-95.5188488,5205227,282278,4213,1941,2272,1112.55872,1039,283.54879,124.96598,340,1,1,0.81759,0.62215,0.40391,0.37134,0.28339,0.21824,392,307,69725.98427,53925,54924.15452,866.78289,1503,71762.62435,57449,50324.51086,672.60457,1204,1272.10281,1267,338.59281,385.80996,823,511.12109,503,176.24459,288,171.83838,0.0063,0.0063,0.0063,0.74077,0.56291,0.83278,0.27403,0.94194,0.97115,0.9183,37.04579,37,20.65195,497.13653,1941,39.43202,40.91667,20.46651,535.25887,2272,0.71718,0.59617,0.09329,0.04473,0.04345
239731,,140,121,13,Georgia,GA,Sandy Springs,Sandy Springs City,City,tract,30350,770,33.9713092,-84.3665488,3594716,308754,5775,2865,2910,982.57933,915,280.56384,1080.17251,2124,0.95433,0.87947,0.74623,0.52213,0.37947,0.30979,0.25188,0.16714,2139,2124,68439.68647,51449,62596.69482,1700.13386,2778,90118.82762,68927,71164.82057,591.17591,1178,2096.9216,1634,1210.73784,202.02034,539,537.10528,457,356.86226,100,66.66667,0,0.04069,0.12989,0.84351,0.26235,0.31515,0.09404,0.97098,0.97995,0.96288,33.19321,31.66667,16.69857,698.47656,2865,36.01212,36.5,18.5802,646.10205,2910,0.22563,0.30123,0.01516,0,0.05779
236741,,140,86,12,Florida,FL,Miami,Kendall,City,tract,33156,305,25.6566438,-80.3396245,5418953,48422,5660,2681,2979,1461.61211,1437,444.98583,90.47648,372,1,0.9142,0.78402,0.63018,0.39349,0.33432,0.31657,0.2574,393,338,101216.4576,70053,83970.41916,900.82374,1956,108781.8869,76368,79762.91462,595.47188,1342,2462.89969,2114,1140.41773,262.47524,1042,896.0673,804,475.32733,521,251.43594,0.06462,0.06462,0.22137,0.66667,0.14047,0.0837,0.44667,0.85306,0.88088,0.82755,42.61377,44.33333,21.81103,672.43569,2681,43.72607,45.58333,23.6212,693.79742,2979,0.83781,0.54499,0.03582,0.0145,0.07974
238328,,140,115,12,Florida,FL,Sarasota,Kensington Park,City,tract,34232,941,27.3341076,-82.4881346,1898376,94349,3461,1686,1775,1202.3315,1009,598.89119,225.85377,536,1,0.98507,0.88433,0.80597,0.59888,0.46269,0.41045,0.29291,536,536,61729.77892,48698,53963.00625,852.45203,1330,68184.84109,56825,55522.37774,461.58286,800,1329.60637,1218,602.40223,280.78844,495,526.19319,485,239.13594,299,201.0202,0.06549,0.06549,0.21788,0.62343,0.13755,0.08847,0.54899,0.89351,0.90294,0.88582,40.50185,36.66667,26.1541,399.59164,1686,45.19392,48,24.47682,415.41632,1775,0.62602,0.51771,0.07385,0,0.09947
269614,,140,81,36,New York,NY,Arverne,Atlantic Beach,City,tract,11692,718,40.586394,-73.7787117,576641,1132095,2634,1132,1502,1057.70731,1042,417.93416,373.89393,874,0.96842,0.91696,0.87135,0.75789,0.65497,0.51696,0.44912,0.33567,874,855,39166.6761,35963,34269.30501,661.80989,879,44230.61947,41367,33755.67926,403.71793,567,2749.5,2749,182.57419,0.99198,5,,,,,,0,0,0,1,1,1,0,0.70296,0.66979,0.71831,25.89126,21.83333,19.72803,310.89477,1132,35.62383,33.5,21.89502,379.23335,1502,0.0038,0.28794,0.11206,0.06383,0.07943
275421,,140,51,41,Oregon,OR,Portland,Milwaukie City,City,tract,97219,503,45.4503721,-122.6693624,8107244,585202,5013,2230,2783,1635.95161,1456,707.06129,62.48979,279,0.95341,0.86022,0.81362,0.71326,0.56272,0.55556,0.48029,0.30824,295,279,122635.6505,90056,95188.76041,586.81313,1561,143939.3315,128705,79525.24631,269.4421,1024,2738.52921,2509,1206.08497,192.35703,894,895.23926,744,447.82952,372,167.80872,0.02923,0.0316,0.26777,0.70616,0.33363,0.03987,0.35338,0.98662,0.98857,0.98477,36.84863,32,20.97545,745.51154,2230,34.91807,23.83333,20.76559,1015.52935,2783,0.76875,0.44667,0.01077,0.00359,0.0759
269625,,140,81,36,New York,NY,Bayside,Saddle Rock,City,tract,11360,718,40.795006,-73.77488,440081,4538936,2720,1418,1302,2294.08682,2259,332.02791,25.43287,259,1,0.46185,0.42169,0.33735,0.31727,0.26506,0.26506,0.16466,314,249,109092.2899,74875,84564.91686,488.28597,1044,103503.3546,86991,69658.45798,311.58151,760,2910.60743,2866,978.87609,100.44579,455,1166.51027,1189,390.61139,275,115.0319,0,0,0.10274,0.62329,1,0.42917,0.54925,0.9228,0.91273,0.93292,41.34272,41.33333,23.35724,312.45412,1418,43.99267,47.83333,24.0402,290.41954,1302,0.66838,0.57742,0.05218,0,0.08896
276595,,140,27,42,Pennsylvania,PA,State College,State College,Borough,tract,16801,814,40.7766739,-77.8608304,1731997,0,5687,2924,2763,942.59663,892,305.29023,1052.76398,1971,0.99197,0.93948,0.76754,0.61489,0.53294,0.42582,0.37547,0.30959,2004,1867,55461.84282,39579,53251.37328,1676.63616,2565,75873.35759,54485,61084.83001,609.9381,1088,1656.62957,1602,471.1556,110.9492,349,472.57351,424,218.7718,212,150.88889,0.0303,0.0303,0.19786,0.6221,0.34488,0.12105,0.55194,0.96813,0.9608,0.97532,31.20274,27,16.9033,854.40467,2924,33.67034,28.08333,19.37278,903.59686,2763,0.22425,0.34684,0.02622,0.00159,0.04211
251192,,140,27,25,Massachusetts,MA,Worcester,Worcester City,City,tract,1603,508,42.2468343,-71.8132705,1684264,10041,4023,1973,2050,1087.61304,1060,344.82366,398.32615,917,0.95275,0.9,0.75275,0.64505,0.63407,0.47802,0.45055,0.32198,942,910,48334.05644,39309,43433.11222,884.38691,1268,50740.20093,41587,43260.83578,559.21715,793,2024.69288,2014,705.70529,61.00173,227,513.84003,542,150.42489,99,62.62152,0.03374,0.03374,0.24847,0.69632,0.31569,0.05405,0.37708,0.74182,0.68895,0.79013,32.24689,30.08333,21.55057,451.52809,1973,32.80314,31.33333,20.7795,503.22808,2050,0.24058,0.41933,0.15316,0.04461,0.07138
268835,,140,67,36,New York,NY,Solvay,Lakeland,City,tract,13209,315,43.0813997,-76.2163376,13057255,8031411,3050,1488,1562,1000.81491,955,280.93679,90.20349,199,0.89447,0.74874,0.60302,0.50251,0.32663,0.32663,0.29146,0.25628,207,199,71355.9169,61448,49386.16162,647.71743,1190,77575.46846,71691,42989.67486,393.11061,840,1164.71172,1104,457.50645,323.2309,562,549.28969,489,282.08977,421,281.10101,0.03154,0.03154,0.08037,0.57172,0.33412,0.53241,0.65716,0.9352,0.92851,0.94133,42.96839,45.75,22.40414,368.74854,1488,44.67429,46.25,23.24857,361.70424,1562,0.86485,0.58425,0.0126,0.00551,0.10079
285267,,140,201,48,Texas,TX,Houston,Cloverleaf,Town,tract,77049,832,29.8121931,-95.1880141,1489099,0,3963,1776,2187,1073.06493,984,386.20547,228.62831,490,1,0.9434,0.79665,0.69182,0.65618,0.65618,0.52411,0.29769,520,477,54009.82116,42921,41851.67969,785.49877,1171,55442.42683,45916,38679.16408,572.44351,869,1139.951,1091,421.79781,292.69962,488,416.59746,412,127.84732,163,118.05051,0,0,0.02919,0.74962,1,0.76747,0.25492,0.73558,0.74952,0.72383,34.55347,30.41667,21.40324,560.38107,1776,34.55464,31.33333,20.6659,587.59589,2187,0.63689,0.4153,0.02527,0.01025,0.09563
280430,,140,35,45,South Carolina,SC,St. George,Reevesville,City,tract,29477,843,33.1480702,-80.6398107,218157198,541529,2153,996,1157,541.8013,521,131.08979,20.9899,22,1,0.90909,0.54545,0.09091,0.09091,0,0,0,88,22,58923.3454,42350,52764.76193,565.36735,864,65972.58336,56321,44332.12962,365.48483,634,974.82381,898,434.71232,275.91257,363,362.23044,329,169.91771,413,363,0.00773,0.00902,0.02835,0.46778,0.54473,0.77071,0.82211,0.79803,0.68182,0.88696,41.43932,46.58333,22.85707,234.79421,996,45.49435,46.58333,21.71729,269.92582,1157,0.88203,0.62138,0.07296,0.02893,0.07799
273438,,140,151,39,Ohio,OH,Bolivar,Bolivar,Village,tract,44612,330,40.677586,-81.4895143,78363075,197281,2856,1437,1419,880.38956,866,243.50612,88.8093,138,0.93478,0.85507,0.72464,0.72464,0.72464,0.64493,0.52174,0.37681,153,138,66617.38097,48920,59263.49785,710.18067,1096,72101.18344,54763,53605.68712,498.14968,836,1369.9644,1288,512.35133,231.99889,444,433.02769,412,175.69574,499,360.05172,0.00636,0.00636,0.08908,0.47084,0.56259,0.49138,0.8182,0.8731,0.8711,0.87513,43.14861,45.75,23.95513,412.75737,1437,41.39112,43.41667,23.03282,351.87193,1419,0.85924,0.58761,0,0,0.14099
290466,,140,760,51,Virginia,VA,Richmond,Richmond City,Town,tract,23221,804,37.5393925,-77.4834037,2870523,390453,1565,747,818,1131.5682,1126,297.71828,34.41022,100,1,0.67,0.64,0.6,0.6,0.6,0.38,0.23,106,100,84758.55114,65253,68680.18811,330.57286,656,104322.9853,90185,62439.60878,116.6588,316,1938.56481,1681,900.70221,123.86559,375,769.65326,742,288.40968,175,88.63636,0.00545,0.03091,0.17091,0.68182,0.33977,0.18172,0.41173,0.92185,0.90037,0.9382,41.30748,40.75,22.16088,200.36315,747,47.08292,49,20.09721,183.65162,818,0.88115,0.40495,0.04482,0.04482,0.05255
275682,,140,1,42,Pennsylvania,PA,Bendersville,Bendersville,Borough,tract,17306,717,39.97956,-77.3032111,111753227,321006,4258,2296,1962,911.11822,867,365.01153,106.84111,192,0.98958,0.75,0.73958,0.66667,0.625,0.53125,0.49479,0.41146,330,192,69923.58481,62493,46744.88055,785.48679,1491,73204.78511,65537,45290.82317,563.30477,1119,1505.51062,1495,645.61409,308.84095,749,519.34473,514,184.64691,412,258.9202,0.02584,0.03876,0.10853,0.64513,0.27634,0.40362,0.49945,0.8587,0.84978,0.86902,39.11917,38.41667,22.67506,534.58885,2296,39.35669,39.66667,22.785,489.89318,1962,0.77995,0.60348,0.07768,0.00435,0.0793
231333,,140,95,6,California,CA,Vallejo,Vallejo City,City,tract,94589,707,38.1393459,-122.2351842,3182282,239322,5784,2872,2912,1357.11838,1270,546.2232,320.42193,1115,1,0.93956,0.8663,0.7967,0.68223,0.60348,0.5348,0.42125,1126,1092,53284.51582,41580,43927.49308,1245.72072,1860,61265.35763,52351,44458.71829,640.83339,1121,1420.5111,1249,738.84107,295.58058,583,393.4926,385,128.01875,151,116.65657,0.07357,0.07357,0.11989,0.79428,0.1128,0.35455,0.16709,0.78364,0.79116,0.7767,39.66743,38.5,22.44062,745.23992,2872,41.60298,41.08333,24.47906,727.01277,2912,0.37488,0.34977,0.11479,0.03274,0.07915
252373,,140,37,24,Maryland,MD,Lexington Park,Lexington Park,CDP,tract,20653,301,38.2852791,-76.4157081,24957279,14672185,1488,836,652,1814.99194,1835,415.15742,43.97743,344,0.95349,0.90407,0.82849,0.74709,0.61337,0.47384,0.33721,0.20349,376,344,73934.12953,63945,45513.72591,207.35251,393,78368.35234,70146,41191.22644,149.95768,321,,,,,,649.5,649,36.51484,17,8.41414,0,0,0,0,1,1,1,0.98074,0.97066,0.99371,24.32264,24.5,12.88249,245.61003,836,23.11643,23.83333,13.25867,162.39673,652,0.01345,0.56406,0.05491,0,0.02163
239907,,140,135,13,Georgia,GA,Lawrenceville,Lawrenceville City,City,tract,30045,770,33.9360675,-83.9729365,4610037,44971,5334,2526,2808,687.09791,760,349.28647,675.15711,948,0.98463,0.93735,0.86407,0.75059,0.57092,0.41017,0.33097,0.28369,948,846,50942.2804,31152,52401.5147,1226.86196,1833,59503.14662,40616,49714.48099,695.76266,1151,1228.63641,1218,471.17783,367.47519,660,352.08559,312,181.79935,225,186.07646,0.04972,0.07232,0.11751,0.74576,0.11625,0.36463,0.26305,0.78286,0.7957,0.77325,35.58674,33.08333,22.91078,621.06648,2526,42.58263,44.08333,24.08041,691.41459,2808,0.53585,0.48746,0.06374,0,0.09666
260441,,140,83,37,North Carolina,NC,Littleton,South Rosemary,Village,tract,27850,252,36.347344,-77.7382321,202119854,541366,3918,1731,2187,571.00031,597,247.74396,410.90909,470,1,0.9021,0.7972,0.58275,0.37762,0.30536,0.25641,0.19114,591,429,40364.67432,25199,42528.30535,1348.54669,1799,51544.01709,33170,43452.7465,740.30182,1112,1117.56776,1039,447.98971,343.16095,541,379.14194,301,182.8646,667,531.08202,0,0,0.04719,0.44785,1,0.68796,0.84507,0.78719,0.72518,0.83301,40.14396,43.16667,22.82759,473.88677,1731,41.86932,44.58333,23.06072,534.26561,2187,0.7001,0.52736,0.05899,0.04904,0.08884
254686,,140,125,26,Michigan,MI,Southfield,Southfield City,CDP,tract,48033,248,42.4646248,-83.2454242,3836282,0,2260,1111,1149,1053.74408,834,396.47696,176.23029,303,1,0.9505,0.57426,0.53465,0.37954,0.25743,0.23762,0.16172,315,303,64002.37189,53603,46359.7802,514.08585,862,75701.25632,67969,41240.50867,212.11903,458,1487.04347,1509,501.41471,166.39423,400,721.90504,677,292.03432,147,83.36364,0.08775,0.08775,0.15356,0.73126,0.08054,0.2324,0.29499,0.934,0.87598,0.98187,39.00067,32.66667,20.31887,385.02152,1111,41.48623,41.83333,22.29522,333.391,1149,0.67123,0.27178,0.02652,0.00758,0.16098
262980,,140,3,34,New Jersey,NJ,Wyckoff,North Haledon,City,tract,7481,201,40.98704,-74.1818341,4052269,6960,3689,1692,1997,1342.52871,1135,723.71413,67.88997,154,0.92857,0.92857,0.92857,0.86508,0.79365,0.73016,0.57937,0.57937,154,126,152478.4178,136271,108107.1976,360.80176,1165,166449.4106,184915,82571.80704,214.77955,947,3613.05691,3795,878.41124,98.36082,624,1461.40305,1497,257.55826,387,108.55768,0,0,0.18694,0.61721,1,0.14284,0.56254,0.92899,0.97179,0.89686,41.6244,44.25,24.51186,428.94563,1692,47.11311,48.83333,25.61968,460.44796,1997,0.93062,0.63491,0.03345,0,0.03709
282144,,140,97,47,Tennessee,TN,Ripley,Ripley City,City,tract,38063,731,35.7575652,-89.5753903,57317372,71256,2346,1162,1184,684.46519,757,204.90209,152.18559,177,1,0.89831,0.83616,0.64972,0.51412,0.38418,0.35593,0.22599,198,177,51585.20538,40925,42590.33813,659.14624,968,61029.89015,56471,41483.82981,398.58421,657,1079.69156,1076,435.94099,302.93751,489,355.62074,322,145.31037,281,228.47475,0.01169,0.01169,0.03766,0.63506,0.52363,0.7312,0.52216,0.88152,0.86803,0.89492,39.70588,39.91667,20.62759,256.96248,1162,42.57428,41.25,23.01886,281.86542,1184,0.76313,0.53878,0.07347,0.02449,0.12245
271716,,140,41,39,Ohio,OH,Sunbury,Sunbury,Village,tract,43074,740,40.237407,-82.8004964,78601396,1035867,4345,2130,2215,1008.45785,1081,435.52547,116.51031,269,1,0.92565,0.78439,0.52788,0.34572,0.3197,0.27881,0.11152,311,269,84382.2278,72473,58724.48161,778.82967,1604,86684.72118,76537,52647.92145,579.2701,1270,1483.36089,1293,753.25102,429.72511,877,583.47614,550,224.46266,416,245.79798,0.03326,0.03944,0.22119,0.67827,0.27138,0.08394,0.42033,0.94515,0.93237,0.9565,40.93518,41.83333,23.50089,529.18695,2130,43.93929,45.91667,23.19422,510.57839,2215,0.78757,0.6739,0.00964,0,0.08499
259267,,140,13,30,Montana,MT,Great Falls,Great Falls City,CDP,tract,59403,406,47.525557,-111.3228583,6719631,476487,3637,1739,1898,761.93581,730,307.58608,309.02994,397,0.87909,0.80856,0.42065,0.28715,0.21159,0.11839,0.11839,0.11839,418,397,68307.81424,58191,51861.19501,873.01094,1486,76343.59804,66213,51691.15195,564.2426,1062,1215.13663,1130,395.87968,315.16095,563,358.70701,346,95.69104,505,423.18182,0.03464,0.03464,0.05899,0.52715,0.30834,0.63334,0.73725,0.9586,0.97747,0.93878,43.67678,44.33333,23.355,397.38012,1739,41.74227,43.16667,24.93259,438.88517,1898,0.75249,0.59239,0.06228,0,0.15917
239417,,140,91,13,Georgia,GA,Cochran,Chester,City,tract,31014,478,32.3645426,-83.2045413,155775385,2366044,3578,2542,1036,464.52826,450,244.02568,108.77108,116,0.85,0.82,0.58,0.42,0.33,0.24,0.24,0.2,196,100,40966.73073,29517,32901.10188,622.00511,835,48863.90106,42678,32300.45907,419.95403,602,879.2692,843,287.0906,234.56308,297,256.4396,258,111.40953,342,308.51818,0.00156,0.00156,0.01252,0.46479,0.57643,0.82183,0.82567,0.74582,0.71043,0.84021,40.54689,40.41667,16.90981,622.14848,2542,42.49917,44.33333,21.71269,237.27993,1036,0.76611,0.26394,0.09459,0.01859,0.18505
243467,,140,31,17,Illinois,IL,Chicago,Lincolnwood,Village,tract,60618,773,41.9286297,-87.6853728,1037684,0,3051,1645,1406,1358.50731,1249,470.95407,144.9472,503,0.92644,0.80716,0.58648,0.42147,0.37972,0.35388,0.33002,0.14115,542,503,113728.7949,95598,77378.16204,482.60956,1247,118883.1078,101627,75050.69372,213.25166,631,2474.49999,2469,709.38565,115.62635,542,848.06156,841,289.3716,163,84.71717,0.03404,0.03404,0.16596,0.76879,0.31311,0.19539,0.21468,0.913,0.92993,0.89282,34.69702,34.75,18.86933,330.18531,1645,35.08462,33.16667,19.42522,323.29673,1406,0.61523,0.43981,0.0733,0,0.05401
253163,,140,21,26,Michigan,MI,Bridgman,Bridgman City,CDP,tract,49106,269,41.9380743,-86.5548449,55745545,6882552,4945,2343,2602,859.06944,656,664.84515,374.05724,462,0.97403,0.79221,0.6039,0.45887,0.37662,0.34416,0.2684,0.20779,468,462,74222.66629,59252,60867.83404,1167.74317,2090,86089.89303,75580,57362.81632,673.00012,1432,1391.78837,1268,619.53804,483.16682,1046,539.3717,529,207.26606,576,357.31313,0.02096,0.02096,0.19236,0.64488,0.43465,0.13157,0.50001,0.95242,0.95144,0.95332,47.30865,51.75,24.46755,535.81946,2343,46.92491,48.83333,24.52612,589.50041,2602,0.85765,0.61342,0.02407,0.00205,0.12238
276090,,140,3,42,Pennsylvania,PA,Pittsburgh,Aspinwall,Borough,tract,15208,412,40.4875663,-79.8908303,637327,237263,220,100,120,1328.18853,1357,535.10102,39.50419,100,0.77,0.56,0.36,0.32,0.32,0.26,0.18,0.09,108,100,114812.068,109865,72313.97887,55.48285,136,99341.63498,107980,52656.09418,19.59891,50,1471.00646,1897,837.85486,11.97112,24,949.5,949,36.51484,4,1.9798,0,0,0,0.85714,1,1,0.07792,1,1,1,36.0655,35.75,14.5686,20.34844,100,37.5863,31.16667,18.91014,24.59507,120,0.15,0.5,0.05682,0,0.22727
288672,,140,49,49,Utah,UT,Salem,Salem City,City,tract,84653,801,40.040167,-111.6906996,7600017,58009,2447,1251,1196,1091.32177,967,465.11066,47.94545,107,0.95327,0.8972,0.69159,0.53271,0.46729,0.42056,0.42056,0.3271,107,107,82240.6805,77600,53655.57036,327.58118,696,86729.15207,81426,50681.34268,263.88348,607,1643.63469,1603,639.52525,126.29751,393,391.7063,375,132.0124,196,152.06061,0.06112,0.06112,0.17487,0.66723,0.15386,0.17127,0.4463,0.9764,0.97804,0.97474,34.00256,30.33333,23.37383,308.86851,1251,36.44253,34.25,24.05914,294.61236,1196,0.84382,0.62486,0.0187,0.0066,0.06491
281617,,140,37,47,Tennessee,TN,Nashville,Nashville-davidson Metropolitan Government,City,tract,37207,615,36.2227309,-86.7536005,7602493,13081,5343,2386,2957,794.05707,759,339.73595,802.78764,1068,1,0.94095,0.83143,0.76762,0.70476,0.5781,0.51905,0.35714,1093,1050,34244.27705,25906,29151.70872,1820.74186,2261,39374.65536,33160,27468.73844,1035.40549,1359,996.53373,916,308.37483,605.5102,848,365.95684,359,117.73701,320,243.73737,0.0214,0.02911,0.04366,0.72603,0.35608,0.70421,0.30686,0.72367,0.71291,0.73286,35.44149,36.08333,20.25013,544.79429,2386,36.66357,36.41667,21.27927,824.24033,2957,0.53734,0.38032,0.07629,0.05804,0.16307
287948,,140,479,48,Texas,TX,Cotulla,Los Huisaches,Town,tract,78014,956,27.916531,-99.4500667,5659878206,19630019,1480,815,665,636.21863,551,167.32397,50.90909,60,1,1,0.66667,0.41667,0.41667,0.3,0.3,0.3,89,60,52938.46869,33284,54338.07146,268.38134,364,52513.88564,32553,51130.37203,214.72743,295,2006.54934,2036,1312.51931,52.29896,98,359.39681,276,223.67662,177,144.63717,0,0,0.03273,0.35636,1,0.75235,0.92107,0.61028,0.64631,0.56936,32.42274,25,22.62273,208.38587,815,30.25093,26.41667,20.33343,169.53074,665,0.68919,0.55385,0.11111,0.05128,0.0906
283356,,140,29,48,Texas,TX,Helotes,Helotes City,Town,tract,78023,210,29.5999046,-98.7919544,37312388,101757,2385,1216,1169,874.2707,843,343.31771,15.70873,27,1,0.37037,0.37037,0.37037,0.37037,0.37037,0.37037,0.25926,32,27,145139.4571,123744,80850.28118,207.85892,804,139875.0978,122496,70722.0822,196.18341,757,2179.56274,2064,773.19885,165.65439,676,530.88008,577,257.42966,96,67.21212,0.00648,0.00648,0.05181,0.87565,0.5619,0.66683,0.05978,0.97567,0.9826,0.96841,40.67773,42.75,21.00054,317.51815,1216,40.59899,44.33333,21.35053,258.96293,1169,0.96143,0.74041,0.01082,0,0.05113
258548,,140,510,29,Missouri,MO,St Louis,St. Louis City,City,tract,63103,314,38.6362686,-90.2248161,1098523,0,1779,808,971,673.48042,673,345.35863,770.70954,902,0.96864,0.94309,0.83159,0.69686,0.5633,0.47735,0.41231,0.35424,916,861,24605.73423,16292,31115.38623,754.9094,939,27812.47886,25299,21325.08249,159.46423,179,4462.34229,4472,247.26374,0.891,9,266.48423,363,158.57822,14,10.43,0,0,0,0.3913,1,1,0.89742,0.71343,0.62979,0.77023,37.21499,28.75,21.39421,246.91526,808,45.17828,45.91667,23.50575,295.7947,971,0.0297,0.11416,0.08237,0.04913,0.07948
286529,,140,303,48,Texas,TX,Idalou,Idalou City,Town,tract,79329,806,33.657263,-101.6882442,6316963,14054,2431,1319,1112,805.38862,607,622.9991,156.28658,217,0.76959,0.67742,0.41014,0.26267,0.18433,0.13364,0.1106,0.01843,254,217,75749.88957,62659,67797.44911,458.08434,860,81366.74761,69580,58544.37439,322.48167,665,1264.40841,1216,523.91719,146.15523,283,441.22452,426,169.95887,323,230.57576,0,0.0231,0.0066,0.467,0.41319,0.8324,0.82305,0.81865,0.8105,0.82687,35.07343,32.83333,22.30839,335.28295,1319,40.13462,38.58333,23.24061,259.88238,1112,0.73124,0.52277,0.02692,0.00621,0.10766
294080,,140,75,54,West Virginia,WV,Hillsboro,Hillsboro,City,tract,24946,304,38.1889613,-80.2060487,641759132,2100987,2493,1471,1022,530.87854,549,157.24833,137,137,0.81022,0.69343,0.54015,0.28467,0.28467,0.27007,0.18248,0.16058,174,137,45562.58915,40041,29119.50427,759.0464,1005,57177.53921,51717,29204.00065,430.05065,665,875.52554,795,483.47521,229.79846,289,232.46611,231,110.03632,542,504.36889,0,0,0.10108,0.34777,1,0.43677,0.92603,0.84489,0.84755,0.84142,43.90471,46.91667,21.08339,417.01348,1471,49.26821,54,21.59059,250.29286,1022,0.80514,0.49415,0.04372,0.01093,0.1975
234595,,140,9,12,Florida,FL,Melbourne,West Melbourne City,City,tract,32901,321,28.0573051,-80.6106396,3247303,0,2683,1167,1516,813.36499,898,254.19103,304.83802,462,1,1,0.97277,0.91832,0.81436,0.81436,0.70297,0.48762,529,404,26201.16241,15361,24900.9057,937.9392,1089,36284.77409,28722,29692.62558,477.28906,601,970.54156,1021,246.11943,176.44578,265,323.24167,237,207.9009,295,231.7499,0,0,0,0.47321,1,1,0.81531,0.76012,0.83153,0.71046,42.12096,43.16667,22.57166,279.63829,1167,50.79135,59.25,25.28782,370.54574,1516,0.49689,0.29137,0.04569,0.03756,0.14518
284381,,140,113,48,Texas,TX,Garland,Garland City,Town,tract,75043,972,32.8587846,-96.6299976,3089139,25091,7335,3577,3758,1246.99576,1349,425.64298,173.32511,468,0.9765,0.93376,0.72436,0.72436,0.49786,0.37607,0.35256,0.20513,483,468,74321.1876,63611,50658.54275,1168.80796,2202,72095.40975,61709,48220.22658,997.69161,1832,1294.05239,1331,302.39798,561.84301,1156,507.30782,504,158.38511,563,344.81818,0.01571,0.01571,0.02792,0.67248,0.48694,0.77245,0.43416,0.80316,0.74571,0.85075,32.75207,30.5,21.74951,946.24401,3577,35.86404,36,21.91562,900.31774,3758,0.74134,0.57956,0.04953,0,0.0741
220630,,140,21,1,Alabama,AL,Jemison,Jemison City,Town,tract,35085,205,32.9910458,-86.8010803,244387804,1211895,8784,4286,4498,736.96551,767,176.18057,446.53657,573,1,0.75044,0.5829,0.48866,0.43281,0.36998,0.28796,0.18848,704,573,50452.44134,40595,39326.51143,2003.34639,2945,56318.06962,45386,38009.22217,1457.30936,2299,1021.14928,958,403.39231,753.90709,1010,311.66636,278,179.81791,1231,1072.32505,0.01562,0.01562,0.04328,0.45069,0.48787,0.70586,0.84196,0.73323,0.65537,0.80258,36.84959,36.25,23.66178,1040.37121,4286,37.8991,36.58333,22.35786,1113.13113,4498,0.73144,0.63086,0.0475,0.03074,0.07016
